AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4525.641113,4014.358887,4392.820313,4301.538574,4330.256348,4470.256348,4284.102539,4566.666504,3769.743408,4272.820313,4715.897461,4194.871582,4537.435547,3997.435791
4524.102539,4015.384521,4392.307617,4302.05127,4330.769043,4467.179199,4271.794922,4556.922852,3772.307617,4274.871582,4715.384277,4200,4526.666504,4002.05127
4525.641113,4014.358887,4395.897461,4300,4330.769043,4472.307617,4270.769043,4543.07666,3768.717773,4271.281738,4713.846191,4202.05127,4529.230469,4000
4526.153809,4011.794678,4395.384277,4298.461426,4333.333008,4466.153809,4278.974121,4543.589844,3769.230713,4269.743652,4711.281738,4198.974121,4548.717773,4000
4526.666504,4010.769043,4396.922852,4298.461426,4333.846191,4468.717773,4278.461426,4535.897461,3758.974365,4251.794922,4699.487305,4194.358887,4541.025391,3997.94873
4530.256348,4017.435791,4400,4301.025391,4333.846191,4470.769043,4286.153809,4535.897461,3755.897461,4246.153809,4696.410156,4198.974121,4529.230469,3998.974365
4531.281738,4021.53833,4397.435547,4302.563965,4333.846191,4465.12793,4288.717773,4545.641113,3765.640869,4265.12793,4708.205078,4200,4526.666504,4003.076904
4531.281738,4015.384521,4396.410156,4302.563965,4336.410156,4468.717773,4272.820313,4537.435547,3761.025635,4264.102539,4711.281738,4192.820313,4516.410156,3995.897217
4532.820313,4013.333252,4402.05127,4300.512695,4336.410156,4466.666504,4273.333008,4536.922852,3753.333252,4249.743652,4702.563965,4197.436035,4522.563965,3996.923096
4539.487305,4018.974365,4410.769043,4302.05127,4334.358887,4469.743652,4283.07666,4550.769043,3765.128174,4263.07666,4713.333008,4208.205078,4537.94873,4009.743408
4541.538574,4025.640869,4412.820313,4307.179199,4340.512695,4471.794922,4285.12793,4554.358887,3775.897461,4285.12793,4728.717773,4210.256348,4538.974121,4013.845947
4531.281738,4021.53833,4400.512695,4305.641113,4345.641113,4467.179199,4286.153809,4544.615234,3763.5896,4272.820313,4713.333008,4202.05127,4526.666504,4004.615234
4526.153809,4012.820313,4395.897461,4303.07666,4341.025391,4471.794922,4285.12793,4537.94873,3751.794678,4254.358887,4701.025391,4196.410156,4514.871582,3998.461426
4530.769043,4013.845947,4402.05127,4302.05127,4338.974121,4468.205078,4284.102539,4548.205078,3769.743408,4267.692383,4713.333008,4204.615234,4527.692383,4008.717773
4535.897461,4015.897217,4406.666504,4300,4339.487305,4470.769043,4286.666504,4559.487305,3787.179443,4274.871582,4720.512695,4207.692383,4542.05127,4012.820313
4538.461426,4020,4410.256348,4300.512695,4342.05127,4472.307617,4292.307617,4561.538574,3790.256348,4273.846191,4719.487305,4209.743652,4542.563965,4012.820313
4541.025391,4028.717773,4417.94873,4311.281738,4348.717773,4465.641113,4300,4570.256348,3801.53833,4292.307617,4726.153809,4223.589844,4555.897461,4022.05127
4545.641113,4029.230713,4424.102539,4316.410156,4351.281738,4472.820313,4296.922852,4570.769043,3805.128174,4296.410156,4728.717773,4226.666504,4563.589844,4024.102539
4545.12793,4026.153809,4424.102539,4309.230469,4347.692383,4470.256348,4287.179199,4559.487305,3791.281982,4279.487305,4718.974121,4222.563965,4553.333008,4022.563965
4544.615234,4027.692139,4429.743652,4312.307617,4344.615234,4469.230469,4294.871582,4565.641113,3786.153809,4275.384277,4719.487305,4228.717773,4542.563965,4029.230713
4546.666504,4028.717773,4433.333008,4315.384277,4344.102539,4475.897461,4307.692383,4572.307617,3788.205078,4274.871582,4722.563965,4226.666504,4537.435547,4027.692139
4541.538574,4024.102539,4422.05127,4308.717773,4345.641113,4467.179199,4297.436035,4553.333008,3774.871582,4260,4709.230469,4214.358887,4536.922852,4013.845947
4540.512695,4021.025635,4417.94873,4308.717773,4344.102539,4469.230469,4281.025391,4540,3767.692139,4257.94873,4707.692383,4214.358887,4535.897461,4008.717773
4543.589844,4025.128174,4420,4313.846191,4341.538574,4469.743652,4286.666504,4554.358887,3784.615234,4277.94873,4722.563965,4224.615234,4541.538574,4021.025635
4542.05127,4027.179443,4418.461426,4313.333008,4340.512695,4468.205078,4297.436035,4559.487305,3788.205078,4283.07666,4725.641113,4226.666504,4546.666504,4024.102539
4540,4027.692139,4421.025391,4311.281738,4338.974121,4475.384277,4297.436035,4557.94873,3782.05127,4281.025391,4724.615234,4223.589844,4548.205078,4017.435791
4532.307617,4026.153809,4418.974121,4307.179199,4337.436035,4470.769043,4292.307617,4563.589844,3791.281982,4288.205078,4724.615234,4220.512695,4548.717773,4012.820313
4527.179199,4017.94873,4410.256348,4305.12793,4333.846191,4470.769043,4283.07666,4546.666504,3792.820313,4277.436035,4717.435547,4212.307617,4531.281738,4002.563965
4531.794922,4021.025635,4406.666504,4309.230469,4333.333008,4469.743652,4287.179199,4534.358887,3783.076904,4257.436035,4708.717773,4212.307617,4524.102539,4002.563965
4536.410156,4032.820313,4410.256348,4309.743652,4337.436035,4469.230469,4296.922852,4548.717773,3782.563965,4257.436035,4709.230469,4221.538574,4541.025391,4012.820313
4536.410156,4032.307617,4412.820313,4310.769043,4338.461426,4476.922852,4293.333008,4556.922852,3792.307617,4273.333008,4719.487305,4221.538574,4542.05127,4014.358887
4533.333008,4026.153809,4408.205078,4313.333008,4338.461426,4468.717773,4290.769043,4551.794922,3800,4282.05127,4722.563965,4218.974121,4537.435547,4010.769043
4531.281738,4021.53833,4403.07666,4308.205078,4337.436035,4469.230469,4279.487305,4532.820313,3790.769043,4269.743652,4714.358887,4214.358887,4532.307617,4003.5896
4530.769043,4021.53833,4403.589844,4301.538574,4335.384277,4470.769043,4268.717773,4520.512695,3783.5896,4262.05127,4711.281738,4213.846191,4523.589844,4003.5896
4531.794922,4025.640869,4404.615234,4301.538574,4333.333008,4464.615234,4281.025391,4538.461426,3792.820313,4269.230469,4714.358887,4218.974121,4526.666504,4010.256348
4529.230469,4018.974365,4398.461426,4302.563965,4330.769043,4470.769043,4285.12793,4543.07666,3787.179443,4258.461426,4706.153809,4211.281738,4529.743652,4002.05127
4523.07666,4010.256348,4389.743652,4300.512695,4331.794922,4468.205078,4271.794922,4523.589844,3769.743408,4241.025391,4695.384277,4203.589844,4524.615234,3996.410156
4525.12793,4014.358887,4393.333008,4302.563965,4332.820313,4469.230469,4271.794922,4518.461426,3766.153809,4243.589844,4698.974121,4205.641113,4521.538574,4000.512695
4530.769043,4024.615234,4402.05127,4304.102539,4332.307617,4471.281738,4284.102539,4526.666504,3775.384521,4259.487305,4708.205078,4210.769043,4532.820313,4005.128174
4529.230469,4026.666504,4403.07666,4304.615234,4335.897461,4466.153809,4287.692383,4542.563965,3787.692139,4277.94873,4716.922852,4218.461426,4537.435547,4012.820313
4532.307617,4027.692139,4406.666504,4309.743652,4340,4473.333008,4286.153809,4554.871582,3800.512695,4287.692383,4727.179199,4226.666504,4533.846191,4020.512695
4534.358887,4029.743408,4408.205078,4311.794922,4342.05127,4471.281738,4282.563965,4543.589844,3800,4280.512695,4722.563965,4229.230469,4546.666504,4019.487061
4526.666504,4023.5896,4402.05127,4306.666504,4333.846191,4467.692383,4269.230469,4518.974121,3782.05127,4260,4705.641113,4219.487305,4547.179199,4009.230713
4525.12793,4020.512695,4403.07666,4302.563965,4320,4469.230469,4265.12793,4523.07666,3782.563965,4263.589844,4708.717773,4219.487305,4536.922852,4009.230713
4530.769043,4025.640869,4403.589844,4307.179199,4315.897461,4463.07666,4276.410156,4541.025391,3794.871582,4284.615234,4719.487305,4228.205078,4548.205078,4018.461426
4530.769043,4025.640869,4398.974121,4311.281738,4318.974121,4471.281738,4280.512695,4543.07666,3787.179443,4278.974121,4717.94873,4223.589844,4551.794922,4013.333252
4528.205078,4024.102539,4397.94873,4306.153809,4322.563965,4470.769043,4277.94873,4552.307617,3787.692139,4275.897461,4720,4223.07666,4541.025391,4011.794678
4533.846191,4026.153809,4397.94873,4303.589844,4326.666504,4463.589844,4283.589844,4554.871582,3800.512695,4289.230469,4726.153809,4228.717773,4537.94873,4018.461426
4538.461426,4027.692139,4398.461426,4307.692383,4333.846191,4470.256348,4291.281738,4541.025391,3787.692139,4274.358887,4716.410156,4221.538574,4533.846191,4012.820313
4535.384277,4030.256348,4398.461426,4309.230469,4338.461426,4469.743652,4289.230469,4544.102539,3772.307617,4249.230469,4699.487305,4220.512695,4530.256348,4010.256348
4537.94873,4033.333252,4402.563965,4308.717773,4334.358887,4469.230469,4281.538574,4546.153809,3782.563965,4258.974121,4707.692383,4229.743652,4538.461426,4016.923096
4542.05127,4037.435791,4404.615234,4307.692383,4333.846191,4467.692383,4278.974121,4530.769043,3792.820313,4280.512695,4722.05127,4230.769043,4549.230469,4020
4541.025391,4038.461426,4402.05127,4306.153809,4336.922852,4466.666504,4280,4524.615234,3786.666504,4275.897461,4714.871582,4225.641113,4545.641113,4015.897217
4540.512695,4036.923096,4401.538574,4308.717773,4334.871582,4473.333008,4284.102539,4529.230469,3782.05127,4260.512695,4707.692383,4223.07666,4535.384277,4011.281982
4539.487305,4038.974365,4400,4313.846191,4331.281738,4468.205078,4288.717773,4528.205078,3778.461426,4256.922852,4705.641113,4225.12793,4532.307617,4012.307617
4542.05127,4041.025635,4401.025391,4314.358887,4327.692383,4470.769043,4284.615234,4524.102539,3773.845947,4260.512695,4706.666504,4229.743652,4527.692383,4013.845947
4546.666504,4045.128174,4404.102539,4314.358887,4329.743652,4470.769043,4287.692383,4533.333008,3787.692139,4276.922852,4721.538574,4235.897461,4540.512695,4021.025635
4546.666504,4048.717773,4405.641113,4312.820313,4331.794922,4463.589844,4301.025391,4547.692383,3797.435791,4288.717773,4727.692383,4238.461426,4563.589844,4026.153809
4543.589844,4043.076904,4407.692383,4310.769043,4328.205078,4471.794922,4298.461426,4549.743652,3790.256348,4281.538574,4722.563965,4235.384277,4553.333008,4022.05127
4541.025391,4040.512695,4407.692383,4309.230469,4327.692383,4468.717773,4292.307617,4555.897461,3801.53833,4286.153809,4725.641113,4238.974121,4542.563965,4023.5896
4539.487305,4040,4404.615234,4307.179199,4327.179199,4467.179199,4291.281738,4556.410156,3810.256348,4290.256348,4726.666504,4236.922852,4544.615234,4024.102539
4536.410156,4035.897217,4402.05127,4304.102539,4323.07666,4468.205078,4293.846191,4535.897461,3786.666504,4271.281738,4711.281738,4227.179199,4537.435547,4016.410156
4533.333008,4033.845947,4399.487305,4303.07666,4324.615234,4463.07666,4297.94873,4526.666504,3771.794678,4258.974121,4702.05127,4224.615234,4536.410156,4011.794678
4534.358887,4035.897217,4400.512695,4305.641113,4324.102539,4466.153809,4287.179199,4528.205078,3780.512695,4265.641113,4712.820313,4224.615234,4541.025391,4010.769043
4532.820313,4035.897217,4401.025391,4305.12793,4319.487305,4461.538574,4276.922852,4522.563965,3779.487061,4264.615234,4710.769043,4227.179199,4548.205078,4013.845947
4533.333008,4034.358887,4404.102539,4304.615234,4320,4465.12793,4286.666504,4515.897461,3769.230713,4251.281738,4698.461426,4229.743652,4544.615234,4016.410156
4537.94873,4038.974365,4408.717773,4305.641113,4324.102539,4469.743652,4303.589844,4528.717773,3779.487061,4257.94873,4708.205078,4231.794922,4531.281738,4015.897217
4534.358887,4041.025635,4404.615234,4304.102539,4325.641113,4461.538574,4303.07666,4541.025391,3787.692139,4271.281738,4712.820313,4234.358887,4533.846191,4015.384521
4530.769043,4029.743408,4398.461426,4303.589844,4320.512695,4468.717773,4285.12793,4525.641113,3773.333252,4262.05127,4705.12793,4228.717773,4545.641113,4009.230713
4533.333008,4028.717773,4399.487305,4305.641113,4319.487305,4467.179199,4284.102539,4525.12793,3775.384521,4265.12793,4709.230469,4224.102539,4555.384277,4008.205078
4535.384277,4036.410156,4405.641113,4307.692383,4323.07666,4466.153809,4297.436035,4546.666504,3791.794678,4281.025391,4718.461426,4229.743652,4553.333008,4012.307617
4536.922852,4035.897217,4407.692383,4307.179199,4325.12793,4475.384277,4301.025391,4551.281738,3788.717773,4279.487305,4717.435547,4232.820313,4541.538574,4009.230713
4535.897461,4032.307617,4403.589844,4306.666504,4326.153809,4468.717773,4298.461426,4546.666504,3775.897461,4266.666504,4709.743652,4229.743652,4541.025391,4009.743408
4535.384277,4029.743408,4405.641113,4306.666504,4321.538574,4470.256348,4292.307617,4544.615234,3773.845947,4262.563965,4708.717773,4229.743652,4543.07666,4011.794678
4533.846191,4028.717773,4407.692383,4303.07666,4320,4468.205078,4290.769043,4547.179199,3783.5896,4273.333008,4717.435547,4235.897461,4546.666504,4014.358887
4530.769043,4029.743408,4403.07666,4302.563965,4322.05127,4463.07666,4289.743652,4546.666504,3780.512695,4273.333008,4714.871582,4232.820313,4551.281738,4014.871582
4531.281738,4028.717773,4400.512695,4303.589844,4319.487305,4468.717773,4280,4535.897461,3769.743408,4262.05127,4706.666504,4223.589844,4551.281738,4009.743408
4528.717773,4025.640869,4397.435547,4300,4316.410156,4462.563965,4276.922852,4535.384277,3771.281982,4262.563965,4705.12793,4223.589844,4552.307617,4006.153809
4527.692383,4024.615234,4395.897461,4299.487305,4312.820313,4466.666504,4284.615234,4544.102539,3772.307617,4263.07666,4706.153809,4217.436035,4534.871582,4001.025635
4529.230469,4028.205078,4397.435547,4300.512695,4314.358887,4466.153809,4286.153809,4543.07666,3769.743408,4260,4706.666504,4217.94873,4527.179199,4003.076904
4527.179199,4024.102539,4394.871582,4298.461426,4316.922852,4458.974121,4278.461426,4529.743652,3771.794678,4261.538574,4708.717773,4228.717773,4553.333008,4011.794678
4528.717773,4019.487061,4396.922852,4298.461426,4316.922852,4465.12793,4272.307617,4516.922852,3771.794678,4261.025391,4708.717773,4230.769043,4569.230469,4015.384521
4531.794922,4025.128174,4401.538574,4303.589844,4316.922852,4462.563965,4274.871582,4528.205078,3775.897461,4270.256348,4710.769043,4235.384277,4564.615234,4021.025635
4530.256348,4024.102539,4403.07666,4311.281738,4316.922852,4467.179199,4277.436035,4537.94873,3778.974365,4277.436035,4716.922852,4239.487305,4553.846191,4022.05127
4528.205078,4016.410156,4399.487305,4315.897461,4316.922852,4467.179199,4279.487305,4530.256348,3767.692139,4266.153809,4710.256348,4232.820313,4550.769043,4017.435791
4529.230469,4016.410156,4396.922852,4317.436035,4318.974121,4456.410156,4280,4523.07666,3758.974365,4258.974121,4700.512695,4225.12793,4546.666504,4013.845947
4531.794922,4021.025635,4399.487305,4318.461426,4322.563965,4466.666504,4280.512695,4526.153809,3766.153809,4267.692383,4709.743652,4224.102539,4534.358887,4010.256348
4532.307617,4025.640869,4404.102539,4319.487305,4324.102539,4468.717773,4291.794922,4542.05127,3777.435791,4276.922852,4717.435547,4234.358887,4546.666504,4016.923096
4538.461426,4023.076904,4410.769043,4318.974121,4321.025391,4469.743652,4298.974121,4544.615234,3767.179443,4266.666504,4708.205078,4245.12793,4568.717773,4026.153809
4542.563965,4019.487061,4412.820313,4321.025391,4322.563965,4470.769043,4295.897461,4530.769043,3754.871582,4255.897461,4701.025391,4250.769043,4579.487305,4033.845947
4538.974121,4020.512695,4408.717773,4322.05127,4328.717773,4460,4288.717773,4532.307617,3762.563965,4265.641113,4703.07666,4254.358887,4581.538574,4036.923096
4543.07666,4020.512695,4413.333008,4324.102539,4326.153809,4466.153809,4280.512695,4544.102539,3776.923096,4281.538574,4715.384277,4256.922852,4582.05127,4035.384521
4548.205078,4022.05127,4420.512695,4324.615234,4321.538574,4465.641113,4288.717773,4546.666504,3789.230713,4297.94873,4729.230469,4266.666504,4596.922852,4046.153809
4549.230469,4023.5896,4420,4321.538574,4322.563965,4465.641113,4296.922852,4537.435547,3791.281982,4305.641113,4732.307617,4270.769043,4600,4052.307617
4549.230469,4021.53833,4420.512695,4321.538574,4326.666504,4471.281738,4295.897461,4537.94873,3791.281982,4304.615234,4730.769043,4265.641113,4585.12793,4047.179443
4548.205078,4017.435791,4422.05127,4323.07666,4330.256348,4464.102539,4305.641113,4554.358887,3796.410156,4304.102539,4730.256348,4267.692383,4592.307617,4051.281982
4547.179199,4009.230713,4418.974121,4317.94873,4326.153809,4471.794922,4307.179199,4552.820313,3788.205078,4298.461426,4729.743652,4267.179199,4603.589844,4048.717773
4544.102539,4005.128174,4410.769043,4312.820313,4325.12793,4471.281738,4300.512695,4540.512695,3774.871582,4290.256348,4721.538574,4255.897461,4595.897461,4034.871582
4544.102539,4006.153809,4411.281738,4316.410156,4324.102539,4467.179199,4305.641113,4545.641113,3775.897461,4289.743652,4716.410156,4251.281738,4589.230469,4031.794678
4549.743652,4009.743408,4420,4320.512695,4317.436035,4475.384277,4318.461426,4558.461426,3785.128174,4298.974121,4726.153809,4260,4592.307617,4042.05127
4550.256348,4012.307617,4422.563965,4317.436035,4321.025391,4468.717773,4334.358887,4582.05127,3791.794678,4311.794922,4732.820313,4270.256348,4600.512695,4048.717773
4547.692383,4006.153809,4423.589844,4317.436035,4329.743652,4472.820313,4334.871582,4594.871582,3798.974365,4318.974121,4735.897461,4269.230469,4597.435547,4045.640869
4544.102539,4004.102539,4420.512695,4316.410156,4328.717773,4469.743652,4312.820313,4569.743652,3796.410156,4317.94873,4734.358887,4266.153809,4592.307617,4045.640869
4540,4006.666504,4415.384277,4310.769043,4323.07666,4459.487305,4300.512695,4545.12793,3780,4306.666504,4724.615234,4265.12793,4595.384277,4045.128174
4537.435547,4003.076904,4412.820313,4307.179199,4322.05127,4468.205078,4313.846191,4557.435547,3772.820313,4301.538574,4722.05127,4257.436035,4588.205078,4035.384521
